collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
700,Temple of Malady,,0.0,Land,rare,,"B, G","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {B} or {G}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/700/temple-of-malady?utm_source=api
701,Temple of Malice,,0.0,Land,rare,,"B, R","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {B} or {R}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/701/temple-of-malice?utm_source=api
702,Temple of Mystery,,0.0,Land,rare,,"G, U","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {G} or {U}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/702/temple-of-mystery?utm_source=api
703,Temple of Plenty,,0.0,Land,rare,,"G, W","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {G} or {W}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/703/temple-of-plenty?utm_source=api
704,Temple of Silence,,0.0,Land,rare,,"B, W","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {W} or {B}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/704/temple-of-silence?utm_source=api
705,Temple of Triumph,,0.0,Land,rare,,"R, W","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {R} or {W}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/705/temple-of-triumph?utm_source=api
706,Angel of Vitality,{2}{W},3.0,Creature — Angel,uncommon,W,W,"Flying
If you would gain life, you gain that much life plus 1 instead.
This creature gets +2/+2 as long as you have 25 or more life.",2,2,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/706/angel-of-vitality?utm_source=api
707,Lyra Dawnbringer,{3}{W}{W},5.0,Legendary Creature — Angel,mythic,W,W,"Flying
First strike (This creature deals combat damage before creatures without first strike.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Other Angels you control get +1/+1 and have lifelink.",5,5,,"Flying, Lifelink, First strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/707/lyra-dawnbringer?utm_source=api
708,Make a Stand,{2}{W},3.0,Instant,uncommon,W,W,"Creatures you control get +1/+0 and gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/708/make-a-stand?utm_source=api
709,Confiscate,{4}{U}{U},6.0,Enchantment — Aura,uncommon,U,U,"Enchant permanent
You control enchanted permanent.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/709/confiscate?utm_source=api
710,Negate,{1}{U},2.0,Instant,common,U,U,Counter target noncreature spell.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/710/negate?utm_source=api
711,Rite of Replication,{2}{U}{U},4.0,Sorcery,rare,U,U,"Kicker {5} (You may pay an additional {5} as you cast this spell.)
Create a token that's a copy of target creature. If this spell was kicked, create five of those tokens instead.",,,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/711/rite-of-replication?utm_source=api
712,Feed the Swarm,{1}{B},2.0,Sorcery,common,B,B,Destroy target creature or enchantment an opponent controls. You lose life equal to that permanent's mana value.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/712/feed-the-swarm?utm_source=api
713,Gatekeeper of Malakir,{B}{B},2.0,Creature — Vampire Warrior,uncommon,B,B,"Kicker {B} (You may pay an additional {B} as you cast this spell.)
When this creature enters, if it was kicked, target player sacrifices a creature of their choice.",2,2,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/713/gatekeeper-of-malakir?utm_source=api
714,Massacre Wurm,{3}{B}{B}{B},6.0,Creature — Phyrexian Wurm,mythic,B,B,"When this creature enters, creatures your opponents control get -2/-2 until end of turn.
Whenever a creature an opponent controls dies, that player loses 2 life.",6,5,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/714/massacre-wurm?utm_source=api
715,Gratuitous Violence,{2}{R}{R}{R},5.0,Enchantment,rare,R,R,"If a creature you control would deal damage to a permanent or player, it deals double that damage instead.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/715/gratuitous-violence?utm_source=api
716,Guttersnipe,{2}{R},3.0,Creature — Goblin Shaman,uncommon,R,R,"Whenever you cast an instant or sorcery spell, this creature deals 2 damage to each opponent.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/716/guttersnipe?utm_source=api
717,Impact Tremors,{1}{R},2.0,Enchantment,common,R,R,"Whenever a creature you control enters, this enchantment deals 1 damage to each opponent.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/717/impact-tremors?utm_source=api
718,Gigantosaurus,{G}{G}{G}{G}{G},5.0,Creature — Dinosaur,rare,G,G,,10,10,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/718/gigantosaurus?utm_source=api
719,Imperious Perfect,{2}{G},3.0,Creature — Elf Warrior,uncommon,G,G,"Other Elves you control get +1/+1.
{G}, {T}: Create a 1/1 green Elf Warrior creature token.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/719/imperious-perfect?utm_source=api
720,Pelakka Wurm,{4}{G}{G}{G},7.0,Creature — Wurm,uncommon,G,G,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
When this creature enters, you gain 7 life.
When this creature dies, draw a card.",7,7,,Trample,Foundations,2024-11-15,https://scryfall.com/card/fdn/720/pelakka-wurm?utm_source=api
721,Boros Charm,{R}{W},2.0,Instant,uncommon,"R, W","R, W","Choose one —
• Boros Charm deals 4 damage to target player or planeswalker.
• Permanents you control gain indestructible until end of turn.
• Target creature gains double strike until end of turn.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/721/boros-charm?utm_source=api
722,Unflinching Courage,{1}{G}{W},3.0,Enchantment — Aura,uncommon,"G, W","G, W","Enchant creature
Enchanted creature gets +2/+2 and has trample and lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/722/unflinching-courage?utm_source=api
723,Adaptive Automaton,{3},3.0,Artifact Creature — Construct,rare,,,"As this creature enters, choose a creature type.
This creature is the chosen type in addition to its other types.
Other creatures you control of the chosen type get +1/+1.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/723/adaptive-automaton?utm_source=api
724,Expedition Map,{1},1.0,Artifact,common,,,"{2}, {T}, Sacrifice this artifact: Search your library for a land card, reveal it, put it into your hand, then shuffle.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/724/expedition-map?utm_source=api
725,Gilded Lotus,{5},5.0,Artifact,rare,,,{T}: Add three mana of any one color.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/725/gilded-lotus?utm_source=api
726,Hedron Archive,{4},4.0,Artifact,uncommon,,,"{T}: Add {C}{C}.
{2}, {T}, Sacrifice this artifact: Draw two cards.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/726/hedron-archive?utm_source=api
727,Maze's End,,0.0,Land,mythic,,,"This land enters tapped.
{T}: Add {C}.
{3}, {T}, Return this land to its owner's hand: Search your library for a Gate card, put it onto the battlefield, then shuffle. If you control ten or more Gates with different names, you win the game.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/727/mazes-end?utm_source=api
730,Hinterland Sanctifier,{W},1.0,Creature — Rabbit Cleric,common,W,W,"Whenever another creature you control enters, you gain 1 life.",1,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/730/hinterland-sanctifier?utm_source=api
